56100003	TotalEnergies	SARL GARAGE DU TER
56100007	Carrefour	Carrefour Lorient
56100008	Intermarché	INTERMARCHE LORIENT C/C LANVEUR
56100009	Intermarché	INTERMARCHE LORIENT Kerfichant
56100012	TotalEnergies Access	RELAIS LORIENT PORT
56100013	TotalEnergies	SARL CHAUMEREUIL
56109002	Intermarché	HYPERMARCHE INTERMARCHE LORIENT LARMOR
56110001	Leclerc	INAM DISTRIBUTION
56110002	Intermarché	SAS LORYAL
56120001	Leclerc	Station E.Leclerc Josselin
56120004	Système U	Super U JOSSELIN
56120005	Avia	AVIA STATION
56120006	Système U	U Station JOSSELIN
56130001	TotalEnergies	SARL MARRIE PALOU
56130002	Carrefour Market	Carrefour Market
56130003	Netto	Netto Nivillac
56140001	Casino	CASINO SUPERMARCHE
56140002	Système U	SAS EXPAN MALESTOIT
56150001	Carrefour Market	Carrefour Market
56150004	Intermarché	INTERMARCHE BAUD
56150005	TotalEnergies	BAUD ENERGIES & SERVICES
56160001	Intermarché	INTERMARCHE GUEMENE/SCORFF
56170003	Système U	Super U
56190001	Système U	Super U MUZILLAC
56190011	Carrefour Market	MARKET
56200001	TotalEnergies	yannick roblin
56200004	Intermarché	INTERMARCHE
56220003	Système U	Super U MALANSAC
56230002	Elan	SARL ALLARD
56230003	Intermarché	INTERMARCHE QUESTEMBERT
56230005	Carrefour Market	CARREFOUR MARKET
56240003	Carrefour Market	CARRREFOUR MARKET
56250002	Intermarché	INTERMARCHE ELVEN
56250003	Intermarché	INTERMARCHE SULNIAC
56250004	TotalEnergies Access	RELAIS SAINT-NOLFF
56260001	Leclerc	LARDIS
56270001	Carrefour Market	Carrefour Market
56270003	Carrefour Market	Carrefour Market
56270006	Intermarché	ECOMARCHE
56270007	TotalEnergies	RELAIS DE LANN BIHOUE
56300001	Système U	Super U PONTIVY
56300004	TotalEnergies	LE KERFOURCHETTE
56300005	Intermarché	INTERMARCHE PONTIVY
56300009	Netto	sas littleshop
56300010	TotalEnergies	TOTAL SAS IJAZ
56301001	Leclerc	PONTIVY-DIS
56310001	Intermarché	INTERMARCHE BUBRY
56320001	TotalEnergies	SARL LE BRIS STATION ELAN
56320002	Carrefour Market	CARREFOUR MARKET LE FAOUET
56330001	Système U	Super U PLUVIGNER
56340001	Système U	Super U PLOUHARNEL
56340002	Système U	Super U CARNAC
56340004	Intermarché Contact	INTERMARCHÉ CARNAC
56350002	Intermarché	INTERMARCHE RIEUX
56350003	Avia	BRETECHE
56350004	Intermarché	INTERMARCHE ALLAIRE
56360004	Système U	Super U BELLE ILE EN MER
56370002	Système U	Super U SARZEAU
56370005	Carrefour Contact	Carrefour contact
56370007	Intermarché	Intermarché SARZEAU
56380002	Intermarché	SAS GURVAL INTERMARCHE
56380003	Carrefour Market	CARREFOUR MARKET GUER
56390001	Carrefour Market	Carrefour Market
56400001	Carrefour Market	Carrefour Market
56400002	Système U	Super U AURAY
56400005	TotalEnergies	SARL DE LA CHAPELLE
56400006	Elan	ETS SAVARY SARL
56400007	Leclerc	ELAUDIS
56400009	TotalEnergies	A.C.R
56400010	TotalEnergies	RELAIS PLOUGOUMELEN
56410001	Intermarché	INTERMARCHE ERDEVEN
56420002	TotalEnergies	SARL ASM Station TOTAL
56430001	Système U	Super U MAURON
56430002	TotalEnergies	GGE BRIAND SARL
56440002	Intermarché	INTERMARCHE LANGUIDIC
56440003	TotalEnergies	RELAIS DE LANGUIDIC
56450002	Avia	SARL AMALLY
56450004	Intermarché	Intermarche
56450005	TotalEnergies Access	TOTAL ACCESS
56450006	Leclerc	CARBUTHEIX THEIX
56450007	Carrefour Market	Carrefour Market - SAS Ar Gwenan
56460002	Intermarché	INTERMARCHE SERENT
56460003	TotalEnergies	CLERTÉ MÉCANIQUE
56480001	Indépendant sans enseigne	SICARBU OUEST
56500002	Carrefour Market	Carrefour Market
56500003	Intermarché	INTERMARCHE MOREAC
56500004	Intermarché	INTERMARCHE REGUINY
56500005	Leclerc	LECLERC MOREAC
56520001	Système U	Super U GUIDEL
56520005	TotalEnergies	RELAIS GUIDEL SUD
56520006	TotalEnergies Access	RELAIS DE GUIDEL NORD
56530001	Leclerc	DORIGAL S.A.
56550001	Système U	Super U BELZ
56550002	TotalEnergies	snc le segur
56550003	Carrefour Contact	SARL MILNR
56580001	Système U	U Express
56600001	Leclerc	SA KEREOL
56600002	Avia	SARL COMBOT
56607001	Carrefour	CARREFOUR LANESTER
56610001	Système U	Super U ARRADON
56620001	Système U	Super U PONT SCORFF
56640001	Système U	Super U ARZON
56640002	Intermarché	INTERMARCHE ARZON
56650001	Carrefour Contact	CARREFOUR CONTACT
56660001	Intermarché	INTERMARCHE ST JEAN BREVELAY
56670001	Intermarché	INTERMARCHE PORT-LOUIS
56670003	Leclerc	LECLERC RIANTEC
56680001	Intermarché	INTERMARCHE PLOUHINEC
56690002	Intermarché	INTERMARCHE SUPER
56690004	TotalEnergies Access	RELAIS DE NOSTANG
56700003	TotalEnergies	SARL GARAGE LE FLOCH
56700004	Leclerc	Station E.Leclerc Hennebont
56700006	Intermarché	INTERMARCHE
56700007	Leclerc	Leclerc Express Kervignac
56700008	Intermarché	INTERMARCHE HENNEBONT
56700009	Esso	GARAGE  DUGOR
56720001	TotalEnergies	SARL DREAN
56760003	Carrefour Market	Carrefour Market   Sarl ALYAD
56770001	None	Station-service communale
56800001	Système U	Super U PLOERMEL
56800003	Shell	DUPE TROLL PLOERMEL
56800004	Leclerc	Station E.Leclerc Ploërmel
56800005	Intermarché	INTERMARCHE PLOERMEL
56800006	TotalEnergies	RELAIS BROCELIANDE
56850003	TotalEnergies	sasu auvendis
56850004	Carrefour Contact	Carrefour Contact
56860003	Intermarché	INTERMARCHE SENE-VANNES
56860004	TotalEnergies	RELAIS ST LAURENT
56870001	Carrefour Market	Carrefour Market
56880001	Intermarché	INTERMARCHE PLOEREN
56890001	Carrefour Contact	CARREFOUR CONTACT
56890003	Système U	Hyper U ST-AVE
56890004	Intermarché	INTERMARCHE ST AVE
56910001	Système U	Super U CARENTOIR
56920001	Intermarché	INTERMARCHE NOYAL PONTIVY
56930001	Intermarché	INTERMARCHE PLUMELIAU
56950002	Intermarché	SAS CRACALY    INTERMARCHE
57000001	Supermarché Match	SUPERMARCHES MATCH  METZ SABLON
57000002	TotalEnergies	MR JOVANIC
57000005	TotalEnergies	M.MIJATOVIC VELIBOR
57000008	Esso Express	ESSO METZ CENTRE
57000009	Esso Express	ESSO MAGNY
57000011	Intermarché	INTERMARCHE METZ-MAGNY
57000022	TotalEnergies Access	RELAIS DE PORT MAZEROLLE
57000024	ENI	ENI METZ PONTIFFROY
57050001	Supermarché Match	SUPERMARCHES MATCH  METZ LORRY
57050002	Auchan	AUCHAN SUPERMARCHE METZ PATROTTE
57070001	Auchan	AUCHAN SUPERMARCHE PLANTIERES
57070003	Avia	SARL BMCV
57070005	Esso Express	ESSO BORNY
57070011	TotalEnergies	RELAIS DES PLANTIERES
57070013	TotalEnergies Access	RELAIS DES 4 CHEMINS
57071001	Carrefour	CARREFOUR METZ TECHNOPOLE
57100001	Carrefour Market	Carrefour Market
57100002	Carrefour	SAS ELZEARD - CARREFOUR Thionville
57100006	Leclerc	SAS PETRO-EST LECLERC THIONVILLE
57100007	TotalEnergies	RELAIS ROND POINT MERLIN
57100008	TotalEnergies	RELAIS DE THIONVILLE
57117001	Avia	Station Jean Luc PAWLAK
57120001	TotalEnergies	PHILIPPE DEHLINGER
57120005	Leclerc	E.Leclerc Express ROMBASDIS
57130001	Supermarché Match	SUPERMARCHES MATCH ARS SUR MOSELLE
57130003	Esso Express	ESSO ARS
57130004	TotalEnergies	RELAIS DE JOUY
57140003	Esso	ESSO SAINT-REMY
57140005	ENI	ENI AIRE DE LA MAXE
57150002	Esso Express	ESSO ADELE
57150005	Intermarché	SA VENARGE
57150006	Leclerc	CREUTZWALD / CROIXDIS
57155002	Leclerc	SAS PETRO-EST LECLERC MARLY
57157001	Esso Express	ESSO DE LA BASE
57160001	Carrefour	CARREFOUR MOULINS LES METZ
57160002	Carrefour Market	Carrefour Market
57160006	TotalEnergies Access	RELAIS LA RAMUSSE
57170001	Supermarché Match	SUPERMARCHES MATCH CHÂTEAU SALINS
57170002	Esso Express	ESSO LA SEILLE
57185002	Système U	SUPER U
57185006	Carrefour Contact	CARREFOUR CONTACT VITRY SUR ORNE
57190001	Carrefour Market	Carrefour Market
57200001	TotalEnergies	GARAGE SCHWINDT
57200002	Esso Express	ESSO SARREGUEMINES
57200003	Intermarché	INTERMARCHE SARREGUEMINES
57200004	Carrefour	CARREFOUR
57210001	TotalEnergies	ALLO EUROPE SERVICES
57220002	Système U	STATION U
57220005	Intermarché	INTERMARCHE
57230001	Supermarché Match	SUPERMARCHES MATCH  BITCHE
57230003	Intermarché	INTERMARCHE BITCHE
57255001	Carrefour	CARREFOUR Ste Marie aux Chênes
57260001	Supermarché Match	SUPERMARCHES MATCH  DIEUZE
57260003	Avia	STATION DE LA SEILLE
57260005	Intermarché	INTERMARCHE SAS CYDIELLE
57270001	TotalEnergies	ETS BORDONI ET CIE SARL
57280001	Auchan	CENTRE COMMERCIAL
57280003	Leclerc	SA CHAT
57290002	Leclerc	Centre Auto Leclerc
57300002	TotalEnergies	SAS GARAGE OURY
57300004	Avia	BMCV SARL
57300005	TotalEnergies	RELAIS HAGONDANGE
57303001	Carrefour	CARREFOUR MONDELANGE
57310001	Supermarché Match	SUPERMARCHES MATCH  GUENANGE
57310002	Intermarché	INTERMARCHE GUENANGE
57320003	Colruyt	DATS VAUDRECHING
57340003	Intermarché	INTERMARCHE MORHANGE
57340004	TotalEnergies Access	relai morhange
57350001	Auchan	AUCHAN SUPERMARCHE
57360001	Leclerc	LECLERC AMNEVILLE
57365001	Carrefour Market	Carrefour Market
57370001	Esso Express	ESSO VAUBAN
57370003	Leclerc	E. Leclerc Express PHALSBOURG
57370004	Intermarché	INTERMARCHE PHALSBOURG
57370008	TotalEnergies	SARL PEGAZ
57380002	Système U	STATION U FAULQUEMONT
57400001	Carrefour	CARREFOUR SARREBOURG
57400003	TotalEnergies Access	STATION RN 4
57400005	Esso Express	ESSO SARREBOURGEOISE
57400007	Avia	Station Avia
57402001	Leclerc	SARREDIS
57410001	Système U	LA STATION U
57415001	Intermarché Contact	INTERMARCHE CONTACT
57420002	TotalEnergies	GARAGE BECKER / SASU JP SPORT
57420005	Carrefour Contact	CARREFOUR CONTACT
57420006	TotalEnergies	AEROP.METZ NANCY LORRAINE/AIR TOTAL
57430001	Système U	STATION U
57430004	TotalEnergies	STATION TOTAL KL DISTRIBUTION
57440002	Système U	LA STATION U
57450001	ENI	AGIP FAREBERSVILLER
57450003	Avia	AVIA XPRESS
57470004	Leclerc	STATION LECLERC HOMBOURG-HAUT
57490001	Intermarché	INTERMARCHE L'HOPITAL
57500001	TotalEnergies	KL DISTRIBUTION
57500002	Supermarché Match	SUPERMARCHE MATCH
57510002	Colruyt	DATS PUTTELANGE AUX LACS
57525001	Système U	Super U Talange
57530001	Intermarché Contact	INTERMARCHE  SAS GALAN
57580001	TotalEnergies	GARAGE FERRY
57580002	Système U	SUPER U
57590001	Colruyt	DATS DELME
57600002	Esso Express	ESSO DE GUISE
57600003	Esso Express	ESSO DIETSCH
57600005	Carrefour	CARREFOUR FORBACH
57600008	Intermarché	INTERMARCHE FORBACH
57600014	Système U	SUPER U OETING
57600015	TotalEnergies Access	RELAIS FORBACH
57620001	Leclerc	LECLERC EXPRESS LEMBERG
57620002	Intermarché	SAS JUDUKO
57650001	Système U	Super U FONTOY
57660001	TotalEnergies	GARAGE GEORGES SARL
57700002	Esso Express	ESSO HAYANGE
57700004	Leclerc	E.Leclerc HAYANGE
57710001	Intermarché	INTERMARCHE AUMETZ
57730001	Système U	STATION U
57740003	Avia	ABC ENERGIE SARL
57740004	Carrefour	CARREFOUR
57740007	TotalEnergies Access	RELAIS SARRE MOSELLE
57740008	Esso	ESSO LONGEVILLE SUD
57740009	ENI	ENI AIRE DE LONGEVILLE NORD
57790001	Intermarché	INTERMARCHE CONTACT
57800001	Auchan	AUCHAN SUPERMARCHE
57800002	Esso Express	ESSO BETTING
57800003	TotalEnergies	SARL GARAGE MAHOU
57804001	Leclerc	FREYDIS
57830001	Indépendant sans enseigne	Station WARNIER Francis
57850001	Avia	Station Erb & Fils
57855003	Shell	Aire de Metz Saint Privat
57910002	Système U	Super U hambach
57930002	TotalEnergies	GARAGE RINGWALD SAS
57940001	Carrefour Contact	Metzervisse Contact
57950002	Système U	SUPER U
57970002	Intermarché	Sas EMBDIS
57980001	Colruyt	DATS DIEBLING
58000002	None	SUPECO Nevers
58000006	Intermarché	INTERMARCHE CHALLUY
58000007	Intermarché	INTERMARCHE NEVERS
58000010	Esso Express	ESSO EXPRESS NEVERS COUBERTIN
58000011	TotalEnergies	RELAIS PETIT CANAL
58000012	Leclerc	STATION LECLERC Saint-Éloi
58000013	Intermarché	INTERMARCHE SAS NEVINO
58000014	Avia	SARL RIBEIRO
58110001	TotalEnergies	GARAGE DU BAZOIS
58110003	Avia	AVIA XPRESS
58120001	Avia	AVIA XPRESS
58130001	Intermarché	INTERMARCHE GUERIGNY
58140001	Avia	AVIA XPRESS
58140002	Indépendant sans enseigne	GARAGE DU MORVAN
58150003	TotalEnergies	RELAIS DES VIGNOBLES
58160001	Avia	AVIA XPRESS
58160002	TotalEnergies	IMPHY SERVICES
58160003	Intermarché	INTERMARCHE IMPHY
58170001	Avia	AVIA XPRESS
58180001	Carrefour	CARREFOUR NEVERS
58190001	Système U	U EXPRESS TANNAY
58200001	Carrefour Market	Carrefour Market
58200002	Carrefour Market	Carrefour Market RN7
58200003	Avia	AVIA XPRESS
58200008	Indépendant sans enseigne	LC REPROG
58200009	TotalEnergies	Station Total
58200010	Indépendant sans enseigne	LC-REPROG
58210001	Avia	AVIA XPRESS
58220001	Intermarché	INTERMARCHE
58230001	Indépendant sans enseigne	ROUSSEAU CARBURANT
58230002	Indépendant sans enseigne	ROUSSEAU CARBURANT
58240001	Avia	AVIA XPRESS
58240003	TotalEnergies Access	RELAIS SAINT IMBERT
58260002	Intermarché	Intermarche la Machine
58270001	Intermarché Contact	INTERMARCHE SAINT BENIN D'AZY
58290001	Avia	AVIA XPRESS
58300001	Carrefour Market	Carrefour Market
58300003	ENI	AGIP ST LEGER DES VIGNES RN
58300004	Leclerc	DECIZE DISTRIBUTION
58300005	Intermarché	INTERMARCHE DECIZE
58310001	Carrefour Contact	CARREFOUR CONTACT
58320001	Carrefour Contact	CARREFOUR CONTACT
58330001	Avia	AVIA XPRESS
58340001	Avia	AVIA XPRESS
58390002	Intermarché	INTERMARCHE DORNES
58390003	Intermarché Contact	SA MAELANN - Intermarché Dornes
58400001	Avia	AVIA XPRESS
58400002	Intermarché	INTERMARCHE LA CHARITE S/LOIRE
58410001	None	Station-service communale du Nohain
58420002	Indépendant sans enseigne	Station ETS GUILLEMEAU -  Brinon Sur Beuvron
58470003	Intermarché Contact	Intermarché
58470005	Avia	AVIA
58500001	Avia	AVIA XPRESS
58500003	Leclerc	E.LECLERC CLAMECY
58530001	Esso	STATION ETS GUILLEMEAU SARL
58600002	Intermarché	INTERMARCHE FOURCHAMBAULT
58600004	Esso Express	ESSO EXPRESS FOURCHAMBAULT L ESCALE
58640001	Intermarché	INTERMARCHE VARENNES VAUZELLES
58640004	TotalEnergies	RELAIS DE VARENNES
58660001	Leclerc	NEVERS DISTRIBUTION
58700002	Carrefour Market	Market
58800001	Bi1	ATAC CORBIGNY
58800002	Weldom	WELDOM CORBIGNY
59000010	Esso Express	ESSO ST SAUVEUR
59000016	TotalEnergies	RELAIS ESQUERMES
59000017	TotalEnergies Access	RELAIS LILLE DOREZ
59000019	TotalEnergies Access	RELAIS LILLE TURENNE
59000020	TotalEnergies Access	RELAIS D'HELLEMMES
59100003	Esso Express	ESSO NATIONS UNIES
59100011	TotalEnergies	RELAIS ROUBAIX NATIONS UNIES
59100012	TotalEnergies	RELAIS DE BEAUMONT
59110001	Carrefour Market	Carrefour Market
59110005	TotalEnergies Access	RELAIS LILLE PERIPHERIQUE
59110006	TotalEnergies Access	RELAIS DU PARC
59110007	Système U	SUPER U - LA MADELEINE
59111001	Carrefour Market	Carrefour Market
59112002	Carrefour Market	Carrefour Market
59113001	Carrefour Market	Carrefour Market
59113006	Leclerc	SAS PETRO-EST LECLERC SECLIN
59113009	TotalEnergies Access	RELAIS SECLIN EPINETTE
59113011	Esso	ESSO EXPRESS PHALEMPIN OUEST
59113012	ENI	ENI AIRE DE PHALEMPIN EST
59114003	Carrefour Market	Carrefour Market
59114004	Système U	SUPER U - TERDEGHEM
59114006	Esso	ESSO A25 AIRE DE ST LAURENT
59114007	Dyneff	DYNEFF AIRE DE SAINT ELOI
59115001	Auchan	AUCHAN LEERS
59116001	Système U	SUPER U HOUPLINES
59118001	Supermarché Match	SUPERMARCHES MATCH  WAMBRECHIES
59119003	TotalEnergies Access	RELAIS WAZIERS LES TERRILS
59120002	TotalEnergies Access	RELAIS LOOS LES LILLE
59121002	TotalEnergies Access	RELAIS HAULCHIN CX STE MARIE
59123001	Carrefour Market	Carrefour Market
59124001	Indépendant sans enseigne	ASD 24/24
59125003	TotalEnergies	DUMEZ
59128002	Carrefour	CARREFOUR DOUAI - FLERS
59129001	Supermarché Match	SUPERMARCHES MATCH AVESNES LES AUBERT
59129004	Carrefour Market	CARREFOUR MARKET
59130001	Esso Express	ESSO HIPPODROME
59130002	Intermarché	INTERMARCHE LAMBERSART
59132001	Intermarché	INTERMARCHE CONTACT
59133001	Elan	GARAGE DANNEL
59133002	Carrefour Contact	Carrefour Contact
59134001	Carrefour Contact	Carrefour Contact Le Maisnil
59135001	Leclerc	SAS PETRO-EST LECLERC BELLAING
59136001	TotalEnergies	SARL GARAGE DE LA VALLEE
59138001	TotalEnergies	RELAIS TOTAL ENERGIES DUCORNET DEPARIS
59139001	Carrefour	carrefour Wattignies
59141002	Carrefour Contact	CARREFOUR CONTACT
59142001	Intermarché	INTERMARCHE
59146002	TotalEnergies Access	RELAIS DE PECQUENCOURT
59148003	Carrefour Contact	CARREFOUR CONTACT
59149002	Netto	Netto cousolre
59150002	Leclerc	SAS PETRO-EST LECLERC WATTRELOS
59151002	Carrefour Contact	Carrefour Contact ARLEUX
59151003	TotalEnergies Access	station de bugnicourt
59153001	Système U	SAS Ydol
59155007	TotalEnergies Access	RELAIS FACHES
59155008	TotalEnergies	total energie
59156002	Intermarché	INTERMARCHE LOURCHES
59157002	TotalEnergies	TOTAL relais du jeune bois
59160002	Carrefour	CARREFOUR LOMME
59160003	Avia	SARL PETAF
59160004	Intermarché	INTERMARCHE LOMME
59160006	TotalEnergies Contact	TOTALENERGIES CONTACT LOMME
59161001	Auchan	AUCHAN CAMBRAI
59162001	Intermarché	INTERMARCHE OSTRICOURT
59163001	Carrefour	Carrefour CONDE SUR L ESCAUT
59163002	TotalEnergies	SARL RELAIS DU TOURNIQUET
59166001	Intermarché	INTERMARCHE BOUSBECQUE
59167003	Carrefour Contact	Carrefour contact Lallaing
59174002	TotalEnergies	RELAIS LA SENTINELLE
59174003	Intermarché	SAS PAVIN
59176001	Intermarché	INTERMARCHE MASNY
59179001	Carrefour Contact	Carrefour Contact
59180001	Carrefour Market	Carrefour Market
59182001	Intermarché	INTERMARCHE MONTIGNY EN OSTREVEN
59184002	Carrefour Contact	CARREFOUR CONTACT
59190002	Carrefour	CARREFOUR HAZEBROUCK
59190003	Leclerc	S.D.H.
59190004	Système U	SUPER U - HAZEBROUCK
59190005	TotalEnergies	Sarl lemaire
59190010	TotalEnergies	SAS LASI
59190011	Carrefour Contact	Carrefour contact
59193003	Carrefour Market	SARL DAVIDIS
59194001	Intermarché	INTERMARCHE RACHES
59197001	Supermarché Match	SUPERMARCHES MATCH AVESNELLES
59198002	TotalEnergies	STATION SERVICE GARAGE DAVID
59200003	Esso Express	ESSO DE LA MARNE
59200006	Intermarché	INTERMARCHE TOURCOING
59200008	TotalEnergies	RELAIS DE L' EGALITE
59200009	Avia	STATION AVIA RELAIS DE LA LYS
59210003	Intermarché	INTERMARCHE COUDEKERQUE BRANCHE
59210004	Intermarché	INTERMARCHE VIEUX COUDEKERQUE
59210005	TotalEnergies	RELAIS COUDEKERQUE BRANCHE FURNES
59211002	Carrefour Contact	Carrefour contact
59215001	Carrefour Contact	CARREFOUR CONTACT
59216002	Carrefour Contact	mehdi german
59219001	TotalEnergies	GARAGE HERBERT
59221001	Carrefour Market	Carrefour Market
59222001	Carrefour Contact	CARREFOUR CONTACT
59223001	Auchan	AUCHAN RONCQ
59223004	TotalEnergies Access	RELAIS DE RONCQ
59230001	Carrefour Market	Carrefour Market
59230002	Leclerc	AMANDIS
59231002	Intermarché	INTERMARCHE
59233003	Carrefour Contact	Carrefour Contact MAING
59237001	Elan	GARAGE BEVE
59239002	Carrefour Market	Carrefour Market
59240001	Leclerc	ROSENDAEL-DISTRIBUTION
59240002	Carrefour Market	Carrefour Market
59242003	Leclerc	TEMPLEUVE DISTRIBUTION
59242006	TotalEnergies	RELAIS GENECH A
59243002	Netto	NETTO QUAROUBLE
59246005	Carrefour Contact	CARREFOUR CONTACT
59250001	TotalEnergies Access	AUTO B.M.
59250002	Intermarché	INTERMARCHE HALLUIN
59253001	Intermarché	INTERMARCHE LA GORGUE
59260007	TotalEnergies Access	RELAIS LEZENNES
59264001	TotalEnergies Access	RELAIS D'ONNAING
59265001	Carrefour Market	Carrefour Market
59270001	Esso Express	ESSO DU STADE
59270002	Leclerc	SAS PETRO-EST LECLERC BAILLEUL
59270003	Intermarché	INTERMARCHE BAILLEUL
59278003	Intermarché	Intermarché ESCAUTPONT
59279002	Esso	SARL LEVANT
59279004	Carrefour Contact	CARREFOUR CONTACT HONDSCHOOTE
59279006	Carrefour Contact	CARREFOUR CONTACT LOON PLAGE
59280001	Esso Express	ESSO GAMBETTA 59
59282001	Intermarché	INTERMARCHE
59286002	Carrefour Market	Carrefour market
59287002	Carrefour Market	SARL DGDIS
59290001	Carrefour	CARREFOUR WASQUEHAL
59290002	Esso Express	ESSO DE LA PILATERIE
59300005	Esso Express	ESSO VALENCIENNES
59300006	Auchan	STATION SERVICE AUCHAN VALENCIENNES
59300011	Auchan	auchan supermarche
59300013	Leclerc	SAS PETRO EST LECLERC VALENCIENNES
59300015	TotalEnergies Access	RELAIS VALENCIENNES
59300016	TotalEnergies Access	RELAIS DENTELLIERES VALENCIENNES
59300021	Esso	ESSO VALENCIENNES CROIX DANZIN
59300024	Carrefour	CARREFOUR
59310001	Leclerc	ORAUDIS
59310004	Intermarché	INTERMARCHE ORCHIES
59310006	Auchan	auchan supermarché
59310009	Carrefour Contact	Carrefour contact
59320001	Auchan	AUCHAN ENGLOS
59320005	Intermarché	INTERMARCHE EMMERIN
59320006	TotalEnergies Access	RELAIS D'HALLENNES
59320007	Leclerc	STATION E.LECLERC HALLENNES LEZ HAUBOURDIN
59350002	Avia	Xpress Picoty-Réseau S.A.S.
59360003	Intermarché	INTERMARCHE LE CATEAU
59370002	Intermarché	INTERMARCHE
59370004	TotalEnergies Access	RELAIS MONS EN BAROEUL
59380002	Esso Express	ESSO FLANDRES
59380005	TotalEnergies Access	RELAIS DE BIEREN DYCK
59400003	Esso Express	ESSO VICTOR HUGO
59400004	Esso Express	ESSO LIBERTE
59400005	Carrefour Market	Carrefour Market
59400006	Carrefour	CARREFOUR CAMBRAI PROVILLE
59400007	TotalEnergies	RELAIS ST DRUON
59400008	TotalEnergies	RELAIS DE SELLES
59411001	CORA	CORA
59420002	Avia	STATION AVIA MOUVAUX RELAIS DES JOUTES
59430001	Carrefour	CARREFOUR SAINT POL SUR MER
59430002	Esso Express	ESSO ST POL SUR MER
59440001	Carrefour Market	Carrefour Market
59440002	Esso Express	ESSO AVESNOISE
59450001	Auchan	Auchan Sin Le Noble
59450002	Esso Express	ESSO DOUAI
59450005	Carrefour Market	CARREFOUR MARKET
59460001	Carrefour Market	Carrefour Market
59460002	Intermarché	INTERMARCHE JEUMONT
59470002	TotalEnergies	SAS MANU-MECANIC
59470003	Système U	SUPER U WORMHOUT
59470004	TotalEnergies Access	SAS nouveau garage des flandres
59474001	TotalEnergies Access	WACRENIER   SA
59480002	Intermarché	INTERMARCHE LA BASSEE
59490001	Carrefour Market	Carrefour Market
59490002	Intermarché	INTERMARCHE SOMAIN
59492002	Intermarché	INTERMARCHE HOYMILLE
59494002	Auchan	AUCHAN PETITE FORET
59494009	TotalEnergies Access	RELAIS PETITE FORET
59500005	Carrefour Market	MARKET SAS SLNDIS
59500009	TotalEnergies	RELAIS DOUAI HIPPODROME
59500010	Avia	STATION AVIA DOUAI RELAIS DE GAYANT
59501001	Leclerc	E. LECLERC DOUAI
59510003	TotalEnergies Access	RELAIS TROIS BAUDETS
59520001	Intermarché	INTERMARCHE MARQUETTE LEZ LILLE
59520003	Intermarché	SAS LEATWO
59530001	Esso Express	ESSO QUERCITAINE
59530002	Intermarché	INTERMARCHE LE QUESNOY
59540002	Intermarché	INTERMARCHE SAS JUDICANNE
59540003	TotalEnergies	TOTAL
59541001	Leclerc	SAS PETRO-EST LECLERC CAUDRY
59550001	Carrefour Market	Carrefour Market
59550002	TotalEnergies	SARL GGE DUBAIL CITROEN
59550003	Gulf	GULF MAROILLES
59553003	Système U	U Express Cuincy
59554002	Intermarché	INTERMARCHE TILLOY LEZ CAMBRAI
59554005	TotalEnergies Access	RELAIS RAILLENCOURT-SAINTE-OLLE
59554008	Carrefour Market	SAS GECSAD CARREFOUR MARKET
59570001	Supermarché Match	SUPERMARCHES MATCH BAVAY
59570003	Intermarché	S.A MAJEMON INTERMARCHE
59580001	TotalEnergies	BOIVIN OCTAVE ET CIE SA
59600006	TotalEnergies	Total Maubeuge
59600009	Carrefour	CARREFOUR MAUBEUGE
59610001	Auchan	AUCHAN SUPERMARCHE
59610002	Carrefour	CARREFOUR  FOURMIES
59610003	Intermarché	INTERMARCHE FOURMIES
59610004	TotalEnergies Access	RELAIS FOURMIES
59620002	Auchan	auchan supermarche
59620003	Intermarché	INTERMARCHE AULNOYE AIMERIES
59620005	Leclerc	Leclerc Drive Aulnoye Aymeries
59630002	Carrefour Market	Carrefour Market
59630003	Intermarché	SAS JAMIO
59640002	TotalEnergies Access	RELAIS DU PONT LOBY
59650001	Carrefour Market	Carrefour Market
59650002	Supermarché Match	SUPERMARCHES MATCH  VILLENEUVE D'ASCQ
59650007	Avia	RELAIS DE CROIX AVIA Sarl Dehenry
59650009	TotalEnergies	Station Total
59650011	Esso	ESSO VILLENEUVE D' ASCQ
59650012	TotalEnergies Access	RELAIS VILLENEUVE D'ASCQ
59650013	TotalEnergies Access	RELAIS DU SART
59658001	Carrefour	carrefour flers
59660002	Système U	SUPER U
59670001	Carrefour Contact	Carrefour contact Cassel
59680001	Carrefour Market	Carrefour Market
59700003	Carrefour	CARREFOUR ARMENTIERES
59700004	Esso Express	ESSO CLEMENCEAU
59700008	TotalEnergies	RELAIS MARCQ EN BAR. CROISE LAROCHE
59700009	TotalEnergies Access	RELAIS MARCQ-EN-BAROEUL
59710002	Intermarché	INTERMARCHE PONT A MARCQ
59710007	TotalEnergies Access	RELAIS AVELIN
59720001	Auchan	AUCHAN   LOUVROIL
59721001	Carrefour	CARREFOUR DENAIN
59730003	Système U	SUPER U
59730005	Carrefour Contact	carrefour contact
59750004	Carrefour Market	Carrefour Market
59750005	TotalEnergies Access	RELAIS DE FEIGNIES
59760001	Auchan	AUCHAN
59760002	Esso	ESSO AIRE DE GRANDE SYNTHE
59760005	TotalEnergies	RELAIS DE SYNTHES
59770002	Carrefour Market	Carrefour Market
59770003	TotalEnergies	Garage Barbusse
59780001	Carrefour Market	Carrefour Market
